업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,186,78,138.5,20408,13710,48.9
레저스포츠,241,147,63.9,20408,13710,48.9
문화관광,2325,1456,59.7,20408,13710,48.9
쇼핑,2153,1436,49.9,20408,13710,48.9
숙박,666,332,100.6,20408,13710,48.9
역사관광,134,83,61.4,20408,13710,48.9
음식,14668,10154,44.5,20408,13710,48.9
자연관광,17,24,-29.2,20408,13710,48.9
체험관광,18,,,20408,13710,48.9
