기준연월,업종대분류명,소비액(천원)
202010,전체,1949262.0
202010,숙박업,188412.0
202010,여행업,1745.0
202010,운송업,2248.0
202010,쇼핑업,513362.0
202010,여가서비스업,1243496.0
