기준연월,업종대분류명,소비액(천원)
202010,전체,1.22767289E8
202010,숙박업,607842.0
202010,여행업,107247.0
202010,운송업,1.2031961E7
202010,쇼핑업,6.8985552E7
202010,여가서비스업,1.1875457E7
202010,의료웰니스업,920405.0
202010,식음료업,2.8238825E7
