업종대분류명,업종중분류명,업종대분류 비율(%),업종중분류 비율(%)
쇼핑업,레저용품쇼핑,50.9,3.0
쇼핑업,기타관광쇼핑,50.9,29.7
쇼핑업,대형쇼핑몰,50.9,67.2
숙박업,호텔,0.7,11.4
숙박업,캠핑장/펜션,0.7,4.3
숙박업,기타숙박,0.7,84.3
식음료업,일반외식업,25.4,82.6
식음료업,제과음료업,25.4,17.4
여가서비스업,관광유원시설,11.2,4.7
여가서비스업,골프장,11.2,79.8
여가서비스업,기타레저,11.2,11.0
여가서비스업,문화서비스,11.2,4.4
여행업,여행업,0.0,100.0
운송업,렌터카,10.9,0.0
운송업,육상운송,10.9,100.0
의료웰니스업,의료관광,0.9,16.0
의료웰니스업,뷰티,0.9,84.0
