기준연월,업종대분류명,소비액(천원)
202105,전체,1.14230883E8
202105,숙박업,643216.0
202105,여행업,11291.0
202105,운송업,1.2732848E7
202105,쇼핑업,5.851215E7
202105,여가서비스업,1.1805835E7
202105,의료웰니스업,995184.0
202105,식음료업,2.9530358E7
