업종중분류명,지역명,비율
음식,경기도 파주시,34.6
쇼핑,경기도 파주시,21.6
기타관광,경기도 파주시,19.6
문화관광,경기도 파주시,10.9
숙박,경기도 파주시,4.9
레저스포츠,경기도 파주시,4.6
역사관광,경기도 파주시,2.0
자연관광,경기도 파주시,1.4
체험관광,경기도 파주시,0.3
