성/연령,지역명,비율
50대 남성,경상북도 구미시,12.9
20대 남성,경상북도 구미시,11.6
40대 남성,경상북도 구미시,10.4
30대 남성,경상북도 구미시,10.3
50대 여성,경상북도 구미시,9.9
20대 여성,경상북도 구미시,8.7
40대 여성,경상북도 구미시,8.1
30대 여성,경상북도 구미시,6.4
60대 남성,경상북도 구미시,6.3
60대 여성,경상북도 구미시,4.2
10대 남성,경상북도 구미시,3.6
10대 여성,경상북도 구미시,3.3
70대 이상 여성,경상북도 구미시,1.6
70대 이상 남성,경상북도 구미시,1.6
10대 미만 여성,경상북도 구미시,0.6
10대 미만 남성,경상북도 구미시,0.5
