순위,분류,관련 키워드,언급건수
1,기타가족,가족,4490
2,친구,친구,3331
3,회사동료,직원,2829
4,기타가족,엄마,1763
5,싱글,혼자,1525
6,친구,친구들,1446
6,부모님,부모,1446
8,자녀,학생,1396
9,배우자,남편,1223
10,부모님,부모님,1138
11,기타가족,가정,1082
12,친구,지인,938
13,부모님,아빠,863
14,회사동료,대리,787
15,회사동료,직원들,781
16,자녀,아들,750
17,기타가족,언니,727
18,자녀,자녀,722
19,자녀,청소년,661
20,연인,연인,655
21,연인,커플,611
22,기타가족,오빠,601
23,기타가족,동생,574
24,자녀,애들,497
25,회사동료,동료,456
26,배우자,신랑,385
26,부모님,아버지,385
28,부모님,어머니,373
29,부모님,할머니,340
30,연인,남자친구,334
31,학생,대학생,320
32,기타가족,동서,312
32,기타가족,이모,312
34,싱글,혼자서,309
35,친구,프렌,284
36,회사동료,차장,281
37,기타가족,조카,239
38,배우자,아내,229
39,기타가족,형,224
40,기타가족,효자,208
41,기타가족,장모,207
42,학생,초등학생,202
43,자녀,딸,200
44,배우자,남편이랑,199
45,부모님,할아버지,186
46,부모님,어머님,178
46,기타가족,장인,178
48,기타가족,막내,176
49,기타가족,형제,169
49,회사동료,임원,169
51,싱글,홀로,166
52,기타가족,식구,165
53,기타가족,누나,162
54,배우자,부인,156
55,기타가족,자매,149
56,배우자,와이프,141
57,기타가족,형님,132
57,학생,중학생,132
59,부모님,엄마아빠,130
60,회사동료,부장,128
61,부모님,엄빠,127
62,친구,칭구,126
63,연인,남친,125
64,기타가족,패밀리,120
65,싱글,싱글,118
66,자녀,자식,116
67,학생,초딩,109
68,자녀,외동,106
69,연인,여자친구,104
70,기타가족,사촌,96
71,배우자,배우자,95
72,기타가족,온가족,90
73,학생,고딩,89
74,부모님,아버님,88
75,학생,고등학생,87
76,자녀,장남,86
77,친구,절친,83
78,배우자,신부,82
79,기타가족,친척,80
80,부모님,아부지,71
81,싱글,나홀로,68
82,부모님,시부,67
83,기타가족,시댁,66
84,배우자,서방,64
85,자녀,딸아이,62
86,학생,고3,61
87,기타가족,이모님,60
88,기타가족,며느리,57
89,기타가족,남매,55
89,연인,남친이,55
91,연인,애인,54
91,자녀,우리아이,54
93,자녀,아드님,52
93,기타가족,고모,52
95,기타가족,삼촌,51
96,친구,동창,49
96,부모님,아비,49
98,연인,여친,48
99,자녀,미성년자,47
100,자녀,따님,46
101,회사동료,사원,44
101,기타가족,손자,44
103,부모님,울엄마,40
104,기타가족,사위,37
104,자녀,딸래미,37
106,기타가족,손주,36
107,기타가족,사촌동생,35
107,기타가족,남동생,35
107,기타가족,여동생,35
110,부모님,외할머니,34
111,학생,고2,31
112,부모님,시부모,30
112,학생,중3,30
112,기타가족,형부,30
112,싱글,나혼자,30
112,자녀,딸램,30
117,기타가족,막둥이,29
117,부모님,친정엄마,29
119,부모님,시부모님,28
119,부모님,할매,28
119,부모님,시어머니,28
122,배우자,남편님,27
122,부모님,모녀,27
122,자녀,우리애,27
125,학생,중2,26
125,기타가족,손주들,26
125,학생,중딩,26
128,자녀,워킹맘,25
128,연인,예랑,25
130,친구,룸메,24
130,학생,중1,24
130,기타가족,태아,24
130,부모님,할무니,24
130,자녀,울애,24
130,자녀,우리딸,24
136,자녀,큰아이,23
137,회사동료,직장동료,21
138,기타가족,사돈,20
138,부모님,어무니,20
138,자녀,장녀,20
138,배우자,예랑이,20
142,자녀,울애기,19
142,기타가족,이모님들,19
142,연인,남치니,19
142,부모님,할머님,19
142,자녀,딸내미,19
147,기타가족,차남,18
147,자녀,우리아이들,18
149,부모님,장모님,17
149,친구,베프,17
149,기타가족,손녀,17
152,배우자,집사람,16
152,부모님,시어머님,16
152,학생,초6,16
152,기타가족,효녀,16
