순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1679
2,휴식/힐링,나들이,1160
3,레포츠,캠핑,1082
4,레포츠,빠지,987
5,기타,투어,629
6,레포츠,등산,438
7,기타,데이트코스,276
8,휴식/힐링,불멍,192
9,기타,답사,161
10,휴식/힐링,피크닉,156
11,레포츠,산행,144
12,레포츠,글램핑,131
13,레포츠,낚시,128
14,미식,카페투어,113
15,레포츠,차박,109
16,기타,해외여행,105
17,기타,부산여행,95
18,휴식/힐링,단풍놀이,94
19,레포츠,레저,89
20,레포츠,스키,88
21,휴식/힐링,휴양,85
21,휴식/힐링,즐길거리,85
23,미식,맛집탐방,83
24,미식,먹부림,70
25,레포츠,카약,61
26,레포츠,캠크닉,48
27,휴식/힐링,야영,47
28,레포츠,감성캠핑,46
29,미식,고기파티,44
30,휴식/힐링,호캉스,41
30,휴식/힐링,드라이브코스,41
32,레포츠,수상자전거,40
33,휴식/힐링,가을여행,39
33,휴식/힐링,테라피,39
35,레포츠,트레킹,38
36,레포츠,수상레저,36
37,레포츠,오토캠핑,34
38,휴식/힐링,물멍,32
39,레포츠,트래킹,31
40,레포츠,백패킹,28
40,미식,맛집투어,28
40,레포츠,오프로드,28
43,기타,유럽여행,27
43,미식,빵지순례,27
45,체험,수학여행,26
45,레포츠,클라이밍,26
45,미식,바베큐파티,26
48,휴식/힐링,신혼여행,24
49,체험,승마체험,21
49,휴식/힐링,노을뷰,21
51,레포츠,캠프파이어,19
51,체험,생태체험,19
53,휴식/힐링,힐링여행,18
53,기타,추억여행,18
55,레포츠,바다낚시,16
55,체험,동물체험,16
55,체험,숲체험,16
55,레포츠,서핑,16
55,체험,농촌체험,16
60,기타,일본여행,15
60,체험,vr체험,15
60,체험,동물먹이주기체험,15
60,레포츠,캠핑족,15
60,휴식/힐링,일광욕,15
65,휴식/힐링,겨울여행,14
65,기타,제주여행,14
65,체험,먹이주기체험,14
68,레포츠,게이트볼,13
68,레포츠,레포츠,13
68,체험,공예체험,13
68,기타,세계여행,13
68,휴식/힐링,재충전,13
73,체험,역사체험,11
73,레포츠,스쿠버,11
75,레포츠,ssi,10
75,체험,수확체험,10
75,레포츠,노지캠핑,10
