순위,분류,관련 키워드,언급건수
1,기타가족,가족,3649
2,친구,친구,2154
3,회사동료,직원,1947
4,기타가족,가정,1280
5,기타가족,엄마,1195
6,자녀,학생,1051
7,싱글,혼자,1044
8,부모님,부모,1005
9,친구,친구들,906
10,친구,지인,900
11,배우자,남편,896
12,부모님,부모님,716
13,자녀,아들,626
14,회사동료,대리,607
15,자녀,자녀,521
16,부모님,아빠,518
17,기타가족,동생,481
18,연인,커플,474
19,자녀,딸,461
20,자녀,청소년,432
21,기타가족,오빠,425
22,연인,연인,416
23,회사동료,직원들,412
24,기타가족,언니,374
25,배우자,신랑,358
26,자녀,애들,342
27,회사동료,동료,300
27,부모님,아버지,300
29,부모님,어머니,286
30,부모님,할머니,257
31,배우자,아내,253
32,싱글,혼자서,230
32,기타가족,이모,230
34,학생,초등학생,228
35,기타가족,동서,215
36,기타가족,형제,210
37,연인,남자친구,199
38,배우자,부인,195
39,친구,프렌,174
40,회사동료,부장,161
41,연인,남친,159
42,싱글,홀로,152
43,배우자,배우자,151
44,기타가족,장인,149
45,기타가족,식구,147
46,학생,대학생,143
47,부모님,어머님,138
48,배우자,남편이랑,135
48,기타가족,손녀,135
50,기타가족,조카,133
51,기타가족,효자,131
52,기타가족,친척,130
53,부모님,할아버지,126
54,싱글,싱글,120
55,자녀,장남,119
56,학생,고등학생,110
57,연인,여자친구,106
58,기타가족,막내,105
59,배우자,와이프,104
60,기타가족,형,98
61,기타가족,패밀리,94
62,자녀,자식,89
63,기타가족,자매,86
64,기타가족,삼촌,85
65,회사동료,임원,82
66,회사동료,직장동료,81
67,기타가족,사촌,80
68,자녀,우리아이,79
69,기타가족,차남,78
70,기타가족,누나,77
71,자녀,장녀,72
71,학생,초딩,72
73,부모님,아버님,71
74,부모님,모녀,68
75,기타가족,친지,67
76,연인,애인,65
76,부모님,아비,65
78,기타가족,온가족,64
78,배우자,신부,64
78,기타가족,손자,64
81,학생,고딩,62
81,부모님,엄빠,62
83,부모님,엄마아빠,60
84,학생,중학생,57
84,연인,여친,57
86,기타가족,남매,55
87,부모님,친정엄마,52
88,기타가족,며느리,51
89,친구,칭구,49
90,기타가족,형님,48
91,기타가족,사위,47
92,기타가족,고모,46
92,부모님,시부,46
94,회사동료,차장,44
95,기타가족,이모님,43
96,자녀,아드님,42
97,기타가족,남동생,41
97,부모님,외할머니,41
99,친구,절친,40
100,기타가족,시댁,39
101,기타가족,여동생,38
101,기타가족,외손녀,38
103,연인,남친이,37
104,회사동료,사원,36
104,자녀,딸아이,36
106,기타가족,형부,35
107,자녀,따님,34
108,부모님,아부지,33
108,부모님,시부모,33
110,자녀,워킹맘,31
110,싱글,나혼자,31
110,자녀,미성년자,31
113,학생,고3,30
113,싱글,나홀로,30
115,부모님,시어머니,29
116,자녀,딸래미,28
116,부모님,시부모님,28
118,배우자,예신,25
119,자녀,딸램,24
120,부모님,시모,23
120,친구,동창,23
120,연인,예랑,23
123,자녀,우리딸,22
123,기타가족,숙부,22
125,부모님,증조부,20
125,학생,고2,20
125,친구,베프,20
128,기타가족,올케,19
128,자녀,큰아들,19
128,자녀,맏아들,19
131,배우자,남편님,18
131,자녀,우리아이들,18
131,연인,예비신부,18
131,자녀,큰아이,18
131,기타가족,막둥이,18
136,부모님,조부모,17
136,배우자,예랑이,17
136,부모님,울엄마,17
136,기타가족,손주,17
140,자녀,외동,16
140,자녀,딸내미,16
140,기타가족,장모,16
140,부모님,할매,16
140,자녀,아들램,16
140,부모님,시아버지,16
146,배우자,서방,15
146,배우자,남푠,15
148,부모님,할머님,14
148,자녀,울애,14
150,부모님,외할아버지,13
150,배우자,마눌,13
150,연인,남치니,13
150,기타가족,숙모,13
150,기타가족,외삼촌,13
155,기타가족,태아,12
155,배우자,남표니,12
155,자녀,차녀,12
155,기타가족,사촌동생,12
155,부모님,시아버님,12
155,배우자,애엄마,12
161,부모님,어무니,11
161,자녀,아들래미,11
161,자녀,울애기,11
161,배우자,마눌님,11
161,부모님,할배,11
161,학생,중1,11
161,자녀,아들내미,11
168,자녀,큰딸,10
168,학생,중3,10
168,자녀,우리아들,10
168,자녀,둘째아들,10
168,기타가족,시누,10
168,회사동료,회사동료,10
174,학생,중2,9
174,부모님,증조모,9
174,배우자,남펴니,9
174,자녀,우리애,9
174,자녀,큰애,9
179,기타가족,친정식구,8
179,부모님,시어머님,8
179,부모님,장모님,8
179,배우자,우리신랑,8
179,부모님,친정어머니,8
184,자녀,울아들,7
184,부모님,어무이,7
184,기타가족,친정식구들,7
184,연인,예비신랑,7
184,부모님,친정아버지,7
184,기타가족,시댁식구,7
184,기타가족,시댁식구들,7
184,배우자,집사람,7
184,기타가족,시누이,7
184,싱글,독신,7
184,자녀,저희아이,7
184,기타가족,새언니,7
196,부모님,엄니,6
196,기타가족,손자들,6
196,학생,고삼,6
196,연인,남친님,6
196,기타가족,사돈,6
196,기타가족,시동생,6
196,배우자,와이프님,6
196,자녀,맏딸,6
196,자녀,외동딸,6
196,친구,룸메,6
196,배우자,저희남편,6
196,기타가족,이모님들,6
196,학생,초5,6
196,기타가족,효녀,6
196,기타가족,손주들,6
211,기타가족,울언니,5
211,기타가족,외손자,5
211,기타가족,육촌,5
211,부모님,할무니,5
211,자녀,아들녀석,5
211,자녀,첫째아이,5
211,친구,프렌드,5
211,자녀,아들딸,5
211,회사동료,회사사람,5
211,기타가족,처제,5
211,자녀,저희딸,5
211,배우자,울신랑,5
223,기타가족,혈육,4
223,자녀,저희아들,4
223,자녀,큰놈,4
223,배우자,마누라,4
223,연인,여친님,4
223,학생,초1,4
223,배우자,남푠님,4
223,기타가족,덩생,4
223,배우자,마님,4
223,부모님,친정아빠,4
223,자녀,여식,4
223,자녀,둘째딸,4
223,학생,중딩,4
223,학생,재수생,4
223,자녀,젖먹이,4
223,학생,초6,4
239,자녀,외동아들,3
239,기타가족,가족모두,3
239,학생,초2,3
239,연인,썸남,3
239,배우자,저희신랑,3
239,부모님,장인어른,3
239,부모님,할부지,3
239,자녀,딸냄,3
239,자녀,작은놈,3
239,자녀,우리애들,3
239,친구,룸메이트,3
239,자녀,울애들,3
239,자녀,삼둥이,3
239,자녀,첫째딸,3
239,자녀,둥이들,3
254,자녀,둘째아이,2
254,부모님,시아부지,2
254,부모님,할아버님,2
254,부모님,시엄니,2
254,배우자,남편느님,2
254,회사동료,여직원,2
254,자녀,외아들,2
254,자녀,첫아이,2
254,자녀,울딸,2
254,자녀,저희애들,2
254,연인,약혼녀,2
254,싱글,혼행,2
254,연인,약혼자,2
254,자녀,저희애,2
254,학생,초4,2
254,연인,피앙세,2
270,싱글,혼자남,1
270,배우자,남의편,1
270,자녀,울아이,1
270,기타가족,사돈댁,1
270,자녀,우리집애,1
270,친구,남사친,1
270,회사동료,회사후배,1
270,친구,학교친구,1
270,배우자,주말부부,1
270,부모님,할멈,1
270,학생,초3,1
270,배우자,새색시,1
270,배우자,애들아빠,1
270,기타가족,며늘,1
270,기타가족,시댁어른,1
270,연인,썸녀,1
270,배우자,영감님,1
270,부모님,친정아부지,1
270,싱글,싱글족,1
270,배우자,애아빠,1
270,자녀,손녀딸,1
270,자녀,직장맘,1
270,친구,여행친구,1
270,부모님,할마,1
270,연인,보이프렌드,1
270,자녀,첫째아들,1
270,배우자,울서방,1
270,배우자,우리와이프,1
