업종중분류명,지역명,비율
음식,경기도 파주시,35.4
쇼핑,경기도 파주시,19.7
기타관광,경기도 파주시,18.2
문화관광,경기도 파주시,11.2
레저스포츠,경기도 파주시,8.6
숙박,경기도 파주시,3.5
역사관광,경기도 파주시,1.8
자연관광,경기도 파주시,1.3
체험관광,경기도 파주시,0.3
