성/연령,지역명,비율
50대 남성,울산광역시 북구,13.8
40대 남성,울산광역시 북구,11.0
30대 남성,울산광역시 북구,10.8
50대 여성,울산광역시 북구,10.6
20대 남성,울산광역시 북구,8.8
40대 여성,울산광역시 북구,8.4
30대 여성,울산광역시 북구,8.0
20대 여성,울산광역시 북구,7.0
60대 남성,울산광역시 북구,6.1
60대 여성,울산광역시 북구,4.3
10대 남성,울산광역시 북구,3.5
10대 여성,울산광역시 북구,3.2
70대 이상 남성,울산광역시 북구,1.5
70대 이상 여성,울산광역시 북구,1.2
10대 미만 여성,울산광역시 북구,1.1
10대 미만 남성,울산광역시 북구,0.8
