업종중분류명,지역명,비율
음식,경상남도 김해시,43.7
쇼핑,경상남도 김해시,24.4
문화관광,경상남도 김해시,10.4
레저스포츠,경상남도 김해시,6.1
기타관광,경상남도 김해시,4.7
숙박,경상남도 김해시,4.7
역사관광,경상남도 김해시,4.0
자연관광,경상남도 김해시,1.7
체험관광,경상남도 김해시,0.4
