기준연월,업종대분류명,소비액(천원)
202103,전체,9.982282E7
202103,숙박업,641389.0
202103,여행업,43093.0
202103,운송업,1.3087074E7
202103,쇼핑업,5.1816456E7
202103,여가서비스업,9235476.0
202103,의료웰니스업,946546.0
202103,식음료업,2.4052786E7
