성/연령,지역명,비율
50대 남성,경상북도 포항시 남구,12.4
40대 남성,경상북도 포항시 남구,10.6
20대 남성,경상북도 포항시 남구,10.4
30대 남성,경상북도 포항시 남구,9.1
50대 여성,경상북도 포항시 남구,9.0
60대 남성,경상북도 포항시 남구,8.2
40대 여성,경상북도 포항시 남구,7.7
20대 여성,경상북도 포항시 남구,6.5
60대 여성,경상북도 포항시 남구,6.1
30대 여성,경상북도 포항시 남구,6.1
10대 남성,경상북도 포항시 남구,3.9
10대 여성,경상북도 포항시 남구,3.2
70대 이상 남성,경상북도 포항시 남구,2.7
70대 이상 여성,경상북도 포항시 남구,2.4
10대 미만 여성,경상북도 포항시 남구,0.8
10대 미만 남성,경상북도 포항시 남구,0.8
