업종중분류명,지역명,비율
음식,경기도 파주시,40.0
기타관광,경기도 파주시,16.3
쇼핑,경기도 파주시,15.7
문화관광,경기도 파주시,12.0
레저스포츠,경기도 파주시,8.5
숙박,경기도 파주시,4.0
역사관광,경기도 파주시,1.7
자연관광,경기도 파주시,1.6
체험관광,경기도 파주시,0.2
