업종중분류명,지역명,비율
음식,경기도 파주시,37.7
쇼핑,경기도 파주시,18.2
기타관광,경기도 파주시,15.6
문화관광,경기도 파주시,12.5
레저스포츠,경기도 파주시,8.5
숙박,경기도 파주시,4.1
역사관광,경기도 파주시,1.7
자연관광,경기도 파주시,1.3
체험관광,경기도 파주시,0.3
