순위,분류,관련 키워드,언급건수
1,기타가족,가족,2910
2,친구,친구,2308
3,회사동료,직원,1462
4,기타가족,엄마,1366
5,자녀,학생,1246
6,싱글,혼자,1130
7,친구,친구들,1078
8,배우자,남편,813
9,부모님,부모,810
10,기타가족,가정,678
11,부모님,아빠,657
12,부모님,부모님,642
13,친구,지인,582
14,자녀,아들,514
15,기타가족,언니,507
16,자녀,청소년,501
17,연인,커플,478
18,연인,연인,474
19,기타가족,오빠,445
20,회사동료,대리,409
21,기타가족,동생,398
22,자녀,애들,385
23,배우자,신랑,324
24,기타가족,패밀리,276
25,부모님,할머니,260
25,연인,남자친구,260
27,기타가족,동서,250
28,부모님,아버지,245
29,회사동료,직원들,231
29,부모님,어머니,231
31,자녀,자녀,219
31,친구,프렌,219
33,기타가족,이모,214
34,싱글,혼자서,198
34,배우자,신부,198
36,회사동료,동료,191
37,배우자,아내,176
38,학생,초등학생,155
39,자녀,딸,153
40,기타가족,조카,150
41,배우자,남편이랑,146
42,학생,대학생,145
43,기타가족,형제,129
44,싱글,홀로,127
45,학생,고등학생,120
46,부모님,할아버지,117
47,학생,중학생,115
48,부모님,어머님,112
49,싱글,싱글,108
49,연인,남친,108
51,기타가족,장인,106
52,배우자,와이프,105
52,회사동료,임원,105
54,배우자,부인,104
54,자녀,장남,104
56,자녀,자식,101
57,부모님,엄마아빠,92
58,기타가족,막내,91
59,기타가족,식구,88
60,연인,여자친구,86
60,학생,초딩,86
62,부모님,엄빠,85
63,기타가족,자매,82
64,기타가족,누나,80
65,기타가족,남매,70
66,부모님,아버님,68
67,친구,칭구,62
68,기타가족,형,57
69,연인,남친이,53
70,기타가족,이모님,52
71,자녀,아드님,51
72,기타가족,차남,50
73,부모님,아부지,48
74,회사동료,부장,46
74,기타가족,사촌,46
76,연인,애인,43
77,기타가족,온가족,42
77,기타가족,친척,42
77,기타가족,효자,42
77,부모님,시부,42
81,친구,절친,41
82,배우자,배우자,40
82,싱글,나혼자,40
84,기타가족,고모,38
84,자녀,딸아이,38
86,연인,남치니,34
86,기타가족,사위,34
86,기타가족,여동생,34
86,회사동료,사원,34
86,기타가족,손자,34
86,기타가족,삼촌,34
92,기타가족,시댁,32
92,배우자,서방,32
92,친구,동창,32
95,부모님,아비,30
95,자녀,워킹맘,30
95,기타가족,형님,30
95,자녀,우리아이,30
99,부모님,친정엄마,29
100,학생,고3,28
100,학생,고딩,28
100,부모님,시부모,28
100,기타가족,며느리,28
104,부모님,어무니,27
104,배우자,남표니,27
106,자녀,따님,26
107,기타가족,형부,25
107,부모님,시어머니,25
109,부모님,시부모님,24
110,기타가족,손녀,22
110,부모님,할매,22
110,연인,여친,22
110,싱글,나홀로,22
110,자녀,딸램,22
115,기타가족,장모,21
115,부모님,모녀,21
115,자녀,큰아들,21
118,부모님,외할머니,20
118,자녀,우리딸,20
118,기타가족,사촌동생,20
118,자녀,울애,20
118,자녀,딸내미,20
123,연인,예랑,19
123,자녀,큰아이,19
123,배우자,남편님,19
123,자녀,미성년자,19
123,자녀,딸래미,19
128,자녀,울애기,18
128,기타가족,남동생,18
128,회사동료,직장동료,18
131,기타가족,이모님들,17
131,부모님,울엄마,17
131,학생,중딩,17
134,기타가족,막둥이,16
134,자녀,큰딸,16
134,배우자,예랑이,16
137,부모님,할무니,15
137,회사동료,차장,15
137,학생,중2,15
140,학생,중3,14
140,기타가족,태아,14
140,부모님,조부모,14
140,학생,중1,14
140,친구,룸메,14
145,자녀,둥이들,13
145,자녀,외동,13
147,부모님,할머님,12
147,기타가족,친지,12
147,기타가족,효녀,12
147,부모님,외할아버지,12
151,자녀,우리애,11
151,기타가족,장손,11
151,기타가족,숙부,11
151,배우자,남푠,11
155,회사동료,회사동료,10
155,부모님,시어머님,10
155,자녀,아들래미,10
155,학생,고2,10
155,친구,베프,10
155,배우자,예신,10
155,부모님,장모님,10
162,자녀,우리아이들,9
162,회사동료,여직원,9
162,기타가족,손주,9
162,부모님,증조부,9
162,연인,썸남,9
162,자녀,우리아들,9
162,배우자,집사람,9
162,기타가족,사돈,9
170,자녀,저희아이,8
170,자녀,맏아들,8
170,자녀,울아들,8
170,기타가족,가족모두,8
170,부모님,시모,8
170,부모님,시아버지,8
170,기타가족,울언니,8
177,기타가족,시누,7
177,기타가족,처제,7
177,기타가족,친정식구,7
177,학생,초6,7
177,자녀,저희아들,7
177,배우자,주말부부,7
177,기타가족,외삼촌,7
184,자녀,직장맘,6
184,자녀,아들내미,6
184,기타가족,친정식구들,6
184,자녀,아들램,6
184,자녀,장녀,6
184,자녀,큰애,6
184,연인,남친님,6
184,배우자,남푠님,6
184,부모님,어무이,6
184,연인,예비신랑,6
184,배우자,남펴니,6
184,학생,초4,6
196,자녀,손녀딸,5
196,자녀,첫째아들,5
196,자녀,울딸,5
196,배우자,마눌,5
196,연인,예비신부,5
196,자녀,둘째딸,5
196,학생,초1,5
196,부모님,친정어머니,5
196,부모님,시엄니,5
196,배우자,우리신랑,5
196,부모님,시아버님,5
196,기타가족,숙모,5
196,자녀,삼둥이,5
196,학생,초3,5
196,기타가족,시동생,5
196,부모님,할부지,5
212,자녀,초보엄마,4
212,싱글,독신,4
212,학생,초5,4
212,부모님,친정아버지,4
212,기타가족,시댁식구,4
212,자녀,둘째아이,4
212,기타가족,손주들,4
212,자녀,아들녀석,4
212,배우자,마님,4
212,배우자,마눌님,4
212,배우자,와이프님,4
212,자녀,둘째아들,4
212,부모님,할배,4
212,연인,약혼자,4
226,연인,남친몬,3
226,연인,썸녀,3
226,자녀,외동딸,3
226,기타가족,시댁식구들,3
226,배우자,영감님,3
226,자녀,우리애들,3
226,친구,룸메이트,3
226,부모님,엄니,3
226,배우자,애엄마,3
226,자녀,젖먹이,3
226,배우자,마누라,3
226,자녀,첫째아이,3
226,친구,프렌드,3
226,기타가족,올케,3
226,자녀,여식,3
226,기타가족,혈육,3
226,학생,고삼,3
226,회사동료,회사선배,3
226,기타가족,시누이,3
226,자녀,첫째딸,3
246,배우자,우리와이프,2
246,부모님,할마,2
246,부모님,시어른,2
246,기타가족,큰며느리,2
246,부모님,시엄마,2
246,회사동료,회사직원,2
246,배우자,안사람,2
246,기타가족,새언니,2
246,기타가족,외손자,2
246,자녀,큰놈,2
246,자녀,초보맘,2
246,친구,남사친,2
246,친구,여사친,2
246,배우자,아자씨,2
246,배우자,저희신랑,2
246,자녀,아들딸,2
246,기타가족,덩생,2
246,기타가족,맏며느리,2
246,부모님,친정아빠,2
246,부모님,할아버님,2
246,자녀,울아이,2
246,자녀,차녀,2
246,자녀,외아들,2
246,회사동료,회사사람,2
246,배우자,저희남편,2
246,부모님,할아부지,2
246,자녀,저희애,2
273,부모님,외할매,1
273,자녀,딸자식,1
273,자녀,우리집아이,1
273,자녀,저희딸,1
273,부모님,양가부모님,1
273,부모님,친정엄니,1
273,자녀,울아드님,1
273,부모님,할버지,1
273,싱글,싱글족,1
273,자녀,울따님,1
273,자녀,울집애,1
273,회사동료,직장상사,1
273,연인,여친님,1
273,자녀,우리집애,1
273,배우자,새색시,1
273,자녀,딸냄,1
273,자녀,첫아이,1
273,자녀,울아이들,1
273,자녀,일하는엄마,1
273,기타가족,손자들,1
273,배우자,남의편,1
273,부모님,시아부지,1
273,부모님,외할배,1
273,기타가족,손자손녀,1
273,부모님,할멈,1
273,기타가족,막내사위,1
273,싱글,혼자남,1
273,친구,학교친구,1
273,학생,재수생,1
