순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1718
2,휴식/힐링,나들이,1187
3,레포츠,캠핑,955
4,레포츠,빠지,553
5,레포츠,등산,479
6,기타,투어,241
7,기타,데이트코스,215
8,휴식/힐링,피크닉,204
9,레포츠,낚시,183
10,레포츠,산행,163
11,기타,답사,154
12,미식,카페투어,151
13,레포츠,차박,129
14,휴식/힐링,휴양,117
15,휴식/힐링,불멍,115
16,기타,걷기여행,114
17,레포츠,글램핑,110
18,기타,해외여행,97
19,레포츠,카약,95
20,휴식/힐링,즐길거리,89
21,레포츠,레저,86
22,휴식/힐링,드라이브코스,73
23,레포츠,수상자전거,65
24,레포츠,노지캠핑,64
25,휴식/힐링,호캉스,63
26,미식,먹부림,58
26,레포츠,오토캠핑,58
28,레포츠,트레킹,50
29,레포츠,수상레저,48
30,휴식/힐링,야영,45
30,미식,맛집탐방,45
32,휴식/힐링,물멍,42
33,미식,빵지순례,40
34,미식,맛집투어,38
35,휴식/힐링,숲캉스,37
36,레포츠,스키,36
37,레포츠,서핑,35
38,레포츠,백패킹,33
38,휴식/힐링,가을여행,33
40,레포츠,감성캠핑,30
40,휴식/힐링,북캉스,30
42,레포츠,짚라인,27
43,레포츠,오프로드,25
44,휴식/힐링,재충전,24
45,휴식/힐링,힐링여행,23
46,레포츠,클라이밍,22
47,체험,수학여행,20
48,휴식/힐링,근교여행,19
48,미식,먹킷리스트,19
48,레포츠,레포츠,19
48,레포츠,트래킹,19
52,기타,유럽여행,18
52,체험,갯벌체험,18
52,미식,먹방여행,18
52,체험,동물체험,18
52,레포츠,캠핑족,18
57,레포츠,바다낚시,15
57,휴식/힐링,신혼여행,15
57,체험,승마체험,15
60,레포츠,캠프파이어,14
60,체험,농촌체험,14
60,휴식/힐링,생태관광,14
60,체험,먹이주기체험,14
64,휴식/힐링,테라피,13
65,레포츠,민물낚시,12
66,레포츠,하이킹,11
66,체험,숲체험,11
68,기타,추억여행,10
68,휴식/힐링,차크닉,10
68,체험,어촌체험,10
68,체험,전통놀이체험,10
68,휴식/힐링,일광욕,10
73,체험,물레체험,9
73,체험,동물먹이주기체험,9
73,휴식/힐링,단풍놀이,9
73,체험,도자기체험,9
77,체험,vr체험,8
77,레포츠,암벽등반,8
77,체험,농장체험,8
77,기타,도보여행,8
77,레포츠,카라반캠핑,8
77,휴식/힐링,집콕생활,8
83,기타,세계여행,7
83,레포츠,수상레져,7
83,레포츠,캠프닉,7
83,체험,농사체험,7
83,레포츠,ssi,7
83,미식,바베큐파티,7
83,체험,동물먹이체험,7
83,체험,수확체험,7
83,기타,제주여행,7
92,기타,자전거여행,6
92,레포츠,프리다이빙,6
92,휴식/힐링,노을뷰,6
92,휴식/힐링,산멍,6
92,기타,제주도여행,6
92,휴식/힐링,숲멍,6
98,레포츠,바나나보트,5
98,레포츠,번지점프,5
98,휴식/힐링,하늘멍,5
98,휴식/힐링,즉흥여행,5
98,체험,생태체험,5
98,기타,기차여행,5
98,미식,고기파티,5
98,체험,쿠킹클래스,5
98,레포츠,수상스키,5
98,체험,카트체험,5
98,레포츠,스케이트보드,5
109,미식,애프터눈티,4
109,미식,빵투어,4
109,레포츠,게이트볼,4
109,휴식/힐링,구름멍,4
109,기타,테마여행,4
109,체험,곤충체험,4
115,기타,스탬프투어,3
115,체험,시티투어,3
115,휴식/힐링,바다멍,3
115,레포츠,배스낚시,3
115,체험,목공체험,3
115,레포츠,루어낚시,3
115,레포츠,패러글라이딩,3
115,체험,낚시체험,3
115,휴식/힐링,요트투어,3
115,휴식/힐링,우정여행,3
115,기타,세계일주,3
115,레포츠,캠핑여행,3
115,레포츠,수상스포츠,3
115,휴식/힐링,홈캠핑,3
115,레포츠,골프투어,3
115,체험,템플스테이,3
131,레포츠,윈드서핑,2
131,체험,공포체험,2
131,체험,닥터피쉬체험,2
131,휴식/힐링,석양뷰,2
131,기타,일본여행,2
131,체험,도예체험,2
131,체험,말타기체험,2
131,레포츠,스노우보딩,2
131,체험,족욕체험,2
131,휴식/힐링,워케이션,2
131,레포츠,낚시여행,2
131,기타,배낭여행,2
131,기타,소싸움,2
131,레포츠,산악자전거,2
131,기타,미국여행,2
131,레포츠,해양레저,2
131,기타,중국여행,2
131,레포츠,캠크닉,2
131,체험,미술체험,2
131,체험,민속놀이체험,2
131,휴식/힐링,태교여행,2
131,레포츠,스노쿨링,2
131,레포츠,웨이크보드,2
131,레포츠,레저스포츠,2
131,레포츠,스쿼시,2
156,기타,야외취침,1
156,기타,졸업여행,1
156,체험,놀이체험,1
156,기타,부산여행,1
156,레포츠,래프팅,1
156,체험,야경투어,1
156,체험,요리체험,1
156,휴식/힐링,숙소콕,1
156,기타,자전거투어,1
156,레포츠,서바이벌게임,1
156,체험,교복체험,1
156,체험,농가체험,1
156,체험,말먹이주기체험,1
156,체험,증강현실체험,1
156,레포츠,스킨스쿠버,1
156,레포츠,스노우보드,1
156,체험,향수만들기,1
156,레포츠,발야구,1
156,레포츠,산악오토바이,1
156,미식,삼겹살파티,1
156,레포츠,오프로드라이딩,1
156,휴식/힐링,펫캉스,1
156,레포츠,웨이크서핑,1
156,체험,공예체험,1
156,기타,자유여행,1
156,체험,목장체험,1
156,체험,한복체험,1
156,레포츠,캠핑라이프,1
156,휴식/힐링,감성여행,1
156,레포츠,애슬레저,1
156,체험,카약체험,1
156,체험,텃밭체험,1
156,체험,활쏘기체험,1
156,휴식/힐링,시골여행,1
156,휴식/힐링,집캉스,1
156,체험,서핑체험,1
156,체험,요트체험,1
156,휴식/힐링,겨울여행,1
156,레포츠,스쿠버,1
156,레포츠,스쿠버다이빙,1
156,체험,딸기체험,1
156,체험,오프로드체험,1
156,체험,치즈체험,1
156,체험,토끼먹이주기체험,1
156,레포츠,써핑,1
156,체험,지게체험,1
156,레포츠,행글라이더,1
156,레포츠,아쿠아로빅,1
156,체험,수상레저체험,1
