유형 중분류명,유형 소분류명,중분류 검색건수 비율,소분류 검색건수 비율
음식,한식,72.6,40.3
음식,외국식,72.6,10.2
음식,간이음식,72.6,10.4
음식,음식점기타,72.6,1.5
음식,전문음식,72.6,23.5
음식,카페/찻집,72.6,14.1
쇼핑,기타쇼핑시설,11.6,4.1
쇼핑,쇼핑몰,11.6,95.9
문화관광,공연시설,11.3,14.4
문화관광,기타문화관광지,11.3,0.6
문화관광,도시공원,11.3,80.8
문화관광,레저스포츠시설,11.3,2.3
문화관광,전시시설,11.3,1.0
문화관광,테마공원,11.3,0.9
숙박,모텔,2.4,40.6
숙박,호텔,2.4,59.4
레저스포츠,기타레저스포츠,1.0,0.9
레저스포츠,육상레저스포츠,1.0,26.2
레저스포츠,수상레저스포츠,1.0,72.9
역사관광,종교성지,0.5,100.0
기타관광,기타관광,0.4,100.0
자연관광,자연경관(산),0.2,100.0
