업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,6030,6254,-3.6,33496,30527,9.7
레저스포츠,4087,3681,11.0,33496,30527,9.7
문화관광,4041,3482,16.1,33496,30527,9.7
쇼핑,4032,5476,-26.4,33496,30527,9.7
숙박,1219,886,37.6,33496,30527,9.7
역사관광,848,680,24.7,33496,30527,9.7
음식,11872,8818,34.6,33496,30527,9.7
자연관광,1138,1105,3.0,33496,30527,9.7
체험관광,229,145,57.9,33496,30527,9.7
