업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4234,4517,-6.3,39003,35791,9.0
레저스포츠,2435,2242,8.6,39003,35791,9.0
문화관광,4277,3890,9.9,39003,35791,9.0
쇼핑,4561,6661,-31.5,39003,35791,9.0
숙박,1250,919,36.0,39003,35791,9.0
역사관광,627,518,21.0,39003,35791,9.0
음식,20621,16099,28.1,39003,35791,9.0
자연관광,747,790,-5.4,39003,35791,9.0
체험관광,251,155,61.9,39003,35791,9.0
