업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,100,101,-1.0,17453,14590,19.6
문화관광,2433,1977,23.1,17453,14590,19.6
쇼핑,2289,2090,9.5,17453,14590,19.6
숙박,967,711,36.0,17453,14590,19.6
역사관광,4,8,-50.0,17453,14590,19.6
음식,11563,9614,20.3,17453,14590,19.6
자연관광,73,58,25.9,17453,14590,19.6
체험관광,24,31,-22.6,17453,14590,19.6
