업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,4526,4837,-6.4,33162,30168,9.9
레저스포츠,2742,2544,7.8,33162,30168,9.9
문화관광,4094,3531,15.9,33162,30168,9.9
쇼핑,4080,5706,-28.5,33162,30168,9.9
숙박,1239,1032,20.1,33162,30168,9.9
역사관광,500,441,13.4,33162,30168,9.9
음식,15112,11303,33.7,33162,30168,9.9
자연관광,733,677,8.3,33162,30168,9.9
체험관광,136,97,40.2,33162,30168,9.9
