성/연령,지역명,비율
50대 남성,경기도 고양시 덕양구,11.5
40대 남성,경기도 고양시 덕양구,10.6
50대 여성,경기도 고양시 덕양구,9.8
30대 남성,경기도 고양시 덕양구,9.6
20대 남성,경기도 고양시 덕양구,8.6
40대 여성,경기도 고양시 덕양구,8.0
30대 여성,경기도 고양시 덕양구,7.8
60대 남성,경기도 고양시 덕양구,7.6
20대 여성,경기도 고양시 덕양구,7.6
60대 여성,경기도 고양시 덕양구,5.8
10대 남성,경기도 고양시 덕양구,3.2
10대 여성,경기도 고양시 덕양구,3.0
70대 이상 남성,경기도 고양시 덕양구,3.0
70대 이상 여성,경기도 고양시 덕양구,2.9
10대 미만 여성,경기도 고양시 덕양구,0.5
10대 미만 남성,경기도 고양시 덕양구,0.5
