업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3604,3300,9.2,29291,21798,34.4
레저스포츠,2062,1665,23.8,29291,21798,34.4
문화관광,3254,2525,28.9,29291,21798,34.4
쇼핑,5593,4853,15.2,29291,21798,34.4
숙박,1164,773,50.6,29291,21798,34.4
역사관광,555,431,28.8,29291,21798,34.4
음식,12527,7892,58.7,29291,21798,34.4
자연관광,430,284,51.4,29291,21798,34.4
체험관광,102,75,36.0,29291,21798,34.4
