업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,111,83,33.7,20158,14542,38.6
레저스포츠,827,775,6.7,20158,14542,38.6
문화관광,1191,749,59.0,20158,14542,38.6
쇼핑,7898,5838,35.3,20158,14542,38.6
숙박,260,237,9.7,20158,14542,38.6
역사관광,578,408,41.7,20158,14542,38.6
음식,9235,6400,44.3,20158,14542,38.6
자연관광,0,2,-100.0,20158,14542,38.6
체험관광,58,50,16.0,20158,14542,38.6
