업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,3628,3442,5.4,36517,26992,35.3
레저스포츠,1908,1550,23.1,36517,26992,35.3
문화관광,3400,2548,33.4,36517,26992,35.3
쇼핑,6897,5994,15.1,36517,26992,35.3
숙박,1235,940,31.4,36517,26992,35.3
역사관광,633,454,39.4,36517,26992,35.3
음식,18254,11616,57.1,36517,26992,35.3
자연관광,409,334,22.5,36517,26992,35.3
체험관광,153,114,34.2,36517,26992,35.3
