업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,170,118,44.1,19831,13935,42.3
레저스포츠,321,146,119.9,19831,13935,42.3
문화관광,2012,1196,68.2,19831,13935,42.3
쇼핑,2322,1762,31.8,19831,13935,42.3
숙박,780,554,40.8,19831,13935,42.3
역사관광,69,42,64.3,19831,13935,42.3
음식,14128,10093,40.0,19831,13935,42.3
자연관광,18,21,-14.3,19831,13935,42.3
체험관광,11,3,266.7,19831,13935,42.3
