업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,5168,5016,3.0,29122,23368,24.6
레저스포츠,3125,2624,19.1,29122,23368,24.6
문화관광,2980,2434,22.4,29122,23368,24.6
쇼핑,5609,4889,14.7,29122,23368,24.6
숙박,1096,722,51.8,29122,23368,24.6
역사관광,951,613,55.1,29122,23368,24.6
음식,9470,6509,45.5,29122,23368,24.6
자연관광,590,435,35.6,29122,23368,24.6
체험관광,133,126,5.6,29122,23368,24.6
