업종대분류명,업종중분류명,업종대분류 비율(%),업종중분류 비율(%)
쇼핑업,레저용품쇼핑,43.1,4.1
쇼핑업,기타관광쇼핑,43.1,31.1
쇼핑업,대형쇼핑몰,43.1,64.8
숙박업,호텔,0.7,16.6
숙박업,캠핑장/펜션,0.7,6.7
숙박업,기타숙박,0.7,76.7
식음료업,일반외식업,28.6,81.8
식음료업,제과음료업,28.6,18.2
여가서비스업,관광유원시설,12.4,4.3
여가서비스업,골프장,12.4,74.6
여가서비스업,기타레저,12.4,14.2
여가서비스업,문화서비스,12.4,7.0
여행업,여행업,0.0,100.0
운송업,렌터카,14.1,0.1
운송업,육상운송,14.1,99.9
의료웰니스업,의료관광,1.0,16.5
의료웰니스업,뷰티,1.0,83.5
