기준연월,업종대분류명,소비액(천원)
202205,전체,1.34060043E8
202205,숙박업,995158.0
202205,여행업,32936.0
202205,운송업,1.8842421E7
202205,쇼핑업,5.784179E7
202205,여가서비스업,1.6673427E7
202205,의료웰니스업,1301403.0
202205,식음료업,3.8372909E7
