순위,분류,관련 키워드,언급건수
1,휴식/힐링,힐링,1917
2,휴식/힐링,나들이,1385
3,레포츠,캠핑,1113
4,레포츠,빠지,912
5,휴식/힐링,피크닉,678
6,기타,투어,503
7,레포츠,등산,435
8,기타,데이트코스,281
9,레포츠,산행,173
9,레포츠,낚시,173
11,휴식/힐링,불멍,172
12,레포츠,레저,158
13,미식,카페투어,147
13,기타,답사,147
15,레포츠,글램핑,146
16,휴식/힐링,휴양,139
17,기타,부산여행,133
18,기타,해외여행,116
19,휴식/힐링,즐길거리,102
20,레포츠,레포츠,88
21,레포츠,게이트볼,84
22,미식,먹부림,81
23,레포츠,차박,77
24,휴식/힐링,가을여행,75
25,레포츠,스키,72
26,레포츠,카약,71
27,휴식/힐링,생태관광,68
28,레포츠,트레킹,67
29,휴식/힐링,호캉스,57
30,휴식/힐링,드라이브코스,56
31,미식,맛집탐방,53
31,레포츠,서핑,53
31,미식,빵지순례,53
34,휴식/힐링,야영,52
35,레포츠,수상자전거,51
36,레포츠,스쿠버,41
36,레포츠,오토캠핑,41
38,레포츠,프리다이빙,37
39,휴식/힐링,물멍,36
40,레포츠,ssi,33
40,레포츠,padi,33
40,미식,고기파티,33
43,레포츠,스노쿨링,32
44,레포츠,스노클링,29
45,휴식/힐링,테라피,28
45,레포츠,스킨스쿠버,28
45,레포츠,클라이밍,28
45,레포츠,오픈워터,28
45,레포츠,스킨다이빙,28
50,체험,목공체험,26
51,레포츠,오프로드,25
51,레포츠,캠크닉,25
51,미식,맛집투어,25
54,레포츠,수상레저,24
55,휴식/힐링,신혼여행,22
55,기타,스탬프투어,22
55,레포츠,캠핑족,22
55,레포츠,트래킹,22
59,체험,숲체험,21
59,휴식/힐링,재충전,21
61,휴식/힐링,노을뷰,20
62,체험,vr체험,19
62,기타,유럽여행,19
64,휴식/힐링,힐링여행,18
65,레포츠,캠프파이어,17
65,체험,농촌체험,17
65,기타,테마여행,17
68,기타,자유여행,16
68,레포츠,짚라인,16
68,체험,먹이주기체험,16
71,체험,도자기체험,15
72,기타,일본여행,14
72,체험,수학여행,14
74,레포츠,캠프닉,13
74,레포츠,감성캠핑,13
74,체험,공포체험,13
74,기타,추억여행,13
74,레포츠,골프여행,13
74,체험,승마체험,13
80,레포츠,노지캠핑,12
80,레포츠,백패킹,12
80,체험,동물체험,12
80,미식,바베큐파티,12
80,레포츠,골프투어,12
85,레포츠,스쿠버다이빙,11
85,체험,시티투어,11
85,기타,세계여행,11
85,레포츠,산악자전거,11
85,휴식/힐링,차크닉,11
85,휴식/힐링,일광욕,11
85,기타,제주여행,11
85,체험,전통놀이체험,11
85,휴식/힐링,단풍놀이,11
85,체험,농장체험,11
95,체험,동물먹이체험,10
95,기타,도보여행,10
95,체험,물레체험,10
95,미식,먹킷리스트,10
95,체험,공예체험,10
100,체험,수확체험,9
100,레포츠,하이킹,9
100,체험,갯벌체험,9
100,휴식/힐링,근교여행,9
100,체험,템플스테이,9
105,체험,버스투어,8
105,체험,생태체험,8
105,미식,빵투어,8
108,체험,놀이체험,7
108,휴식/힐링,숲멍,7
108,레포츠,모토캠핑,7
108,레포츠,바다낚시,7
108,레포츠,스쿼시,7
108,미식,애프터눈티,7
108,체험,미술체험,7
108,레포츠,패러글라이딩,7
108,휴식/힐링,홈캠핑,7
117,레포츠,래프팅,6
117,레포츠,암벽등반,6
117,체험,전통공예체험,6
117,체험,공방체험,6
117,레포츠,카라반캠핑,6
117,체험,동물먹이주기체험,6
123,기타,역사여행,5
123,휴식/힐링,촌캉스,5
123,체험,오프로드체험,5
123,기타,제주도여행,5
123,휴식/힐링,감성여행,5
123,레포츠,오프로드라이딩,5
129,휴식/힐링,워케이션,4
129,레포츠,캠핑여행,4
129,기타,자전거여행,4
129,기타,기차여행,4
129,휴식/힐링,하늘멍,4
129,레포츠,수상레져,4
129,레포츠,레저스포츠,4
129,체험,역사체험,4
129,레포츠,해양레저,4
129,휴식/힐링,즉흥여행,4
139,휴식/힐링,북캉스,3
139,휴식/힐링,숲캉스,3
139,체험,민속놀이체험,3
139,휴식/힐링,허니문,3
139,레포츠,트레일러닝,3
139,체험,한옥체험,3
139,기타,배낭여행,3
139,레포츠,번지점프,3
139,레포츠,산악오토바이,3
139,체험,교복체험,3
139,레포츠,수상스키,3
139,휴식/힐링,우정여행,3
139,휴식/힐링,일몰뷰,3
139,휴식/힐링,태교여행,3
153,기타,세계일주,2
153,체험,향수만들기,2
153,레포츠,웨이크보드,2
153,미식,빵집순례,2
153,체험,딸기체험,2
153,기타,걷기여행,2
153,미식,와이너리투어,2
153,휴식/힐링,카캉스,2
153,기타,소싸움,2
153,미식,삼겹살파티,2
153,미식,먹방여행,2
153,레포츠,스케이트보드,2
153,체험,곤충체험,2
153,레포츠,bmx,2
153,체험,목공예체험,2
153,체험,쿠킹클래스,2
153,체험,한옥스테이,2
153,체험,염색체험,2
171,레포츠,애슬레저,1
171,체험,감귤체험,1
171,휴식/힐링,시골여행,1
171,기타,기념여행,1
171,레포츠,바나나보트,1
171,미식,맥주파티,1
171,체험,야경투어,1
171,체험,원예체험,1
171,체험,조개체험,1
171,기타,동남아여행,1
171,기타,패키지여행,1
171,체험,다례체험,1
171,휴식/힐링,바다멍,1
171,레포츠,페러글라이딩,1
171,체험,국궁체험,1
171,체험,숙박체험,1
