업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,2022,2603,-22.3,28012,31306,-10.5
레저스포츠,702,1042,-32.6,28012,31306,-10.5
문화관광,3183,2736,16.3,28012,31306,-10.5
쇼핑,257,5862,-95.6,28012,31306,-10.5
숙박,1017,1130,-10.0,28012,31306,-10.5
역사관광,307,336,-8.6,28012,31306,-10.5
음식,20273,17297,17.2,28012,31306,-10.5
자연관광,157,208,-24.5,28012,31306,-10.5
체험관광,94,92,2.2,28012,31306,-10.5
