업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
레저스포츠,237,63,276.2,18041,15394,17.2
문화관광,2973,2463,20.7,18041,15394,17.2
쇼핑,1509,2056,-26.6,18041,15394,17.2
숙박,1117,835,33.8,18041,15394,17.2
역사관광,3,4,-25.0,18041,15394,17.2
음식,12135,9908,22.5,18041,15394,17.2
자연관광,51,50,2.0,18041,15394,17.2
체험관광,16,15,6.7,18041,15394,17.2
