업종중분류명,검색건수,전년동기 검색건수,전년동기 대비 검색율,총검색건수,전년동기 총검색건수,전년동기 대비 총검색율
기타관광,92,114,-19.3,10801,17184,-37.1
레저스포츠,487,533,-8.6,10801,17184,-37.1
문화관광,1263,1084,16.5,10801,17184,-37.1
쇼핑,250,8099,-96.9,10801,17184,-37.1
숙박,313,251,24.7,10801,17184,-37.1
역사관광,349,337,3.6,10801,17184,-37.1
음식,7991,6728,18.8,10801,17184,-37.1
자연관광,12,2,500.0,10801,17184,-37.1
체험관광,44,36,22.2,10801,17184,-37.1
