기준연월,업종대분류명,소비액(천원)
202001,전체,8.5090321E7
202001,숙박업,449031.0
202001,여행업,85651.0
202001,운송업,1.181769E7
202001,쇼핑업,4.5305884E7
202001,여가서비스업,3041359.0
202001,의료웰니스업,1183552.0
202001,식음료업,2.3207154E7
