기준연월,업종대분류명,소비액(천원)
202001,전체,8.6186813E7
202001,숙박업,653953.0
202001,여행업,85783.0
202001,운송업,1.1825855E7
202001,쇼핑업,4.5671096E7
202001,여가서비스업,3559420.0
202001,의료웰니스업,1183552.0
202001,식음료업,2.3207154E7
