순위,광역지자체명,기초지자체명,관광지명,기준연월,입장객수,입장객 수 총계
1,경기도,파주시,율곡선생유적지,202104,1962,1962.0
2,경기도,파주시,제3땅굴,202104,184,184.0
3,경기도,파주시,통일전망대,202104,91,91.0
4,경기도,파주시,벽초지수목원,202104,48,48.0
5,경기도,파주시,우농타조농장,202104,25,25.0
6,경기도,파주시,헤이리예술마을,202104,20,20.0
7,경기도,파주시,영집궁시박물관,202104,6,6.0
8,경기도,파주시,파주장릉,202104,5,5.0
9,경기도,파주시,황희선생유적지,202104,2,2.0
10,경기도,파주시,파주삼릉,202104,1,1.0
