순위,분류,관련 키워드,언급건수
1,기타가족,가족,3075
2,회사동료,직원,1693
3,친구,친구,1676
4,자녀,학생,1020
5,친구,지인,960
6,기타가족,엄마,931
7,부모님,부모,882
8,싱글,혼자,822
9,배우자,남편,704
10,기타가족,가정,687
11,부모님,부모님,667
12,친구,친구들,666
13,회사동료,대리,665
14,자녀,자녀,645
15,자녀,아들,587
16,부모님,아빠,443
17,연인,커플,396
18,기타가족,오빠,377
19,연인,연인,333
19,기타가족,동생,333
21,기타가족,언니,318
22,기타가족,동서,314
23,배우자,아내,299
24,자녀,청소년,293
25,부모님,아버지,283
26,배우자,신랑,276
27,부모님,어머니,256
28,자녀,애들,251
29,회사동료,직원들,242
30,기타가족,형제,219
31,배우자,배우자,217
32,연인,남자친구,203
33,기타가족,자매,198
34,자녀,딸,188
35,부모님,할머니,185
36,기타가족,이모,181
37,싱글,혼자서,175
38,기타가족,형,159
39,기타가족,장인,156
39,회사동료,동료,156
41,배우자,부인,154
42,자녀,장남,148
43,싱글,홀로,143
44,친구,프렌,137
44,회사동료,차장,137
46,학생,초등학생,131
47,학생,대학생,127
48,회사동료,임원,123
48,회사동료,부장,123
50,싱글,싱글,112
51,기타가족,식구,109
51,자녀,장녀,109
53,기타가족,친지,107
53,배우자,신부,107
55,기타가족,효자,98
56,기타가족,조카,96
57,연인,여자친구,93
58,기타가족,친척,92
59,부모님,어머님,88
60,기타가족,패밀리,85
61,배우자,남편이랑,84
62,부모님,할아버지,81
63,자녀,자식,80
64,학생,중학생,78
65,기타가족,막내,77
66,배우자,와이프,74
67,기타가족,차남,72
68,연인,남친,67
68,학생,고등학생,67
70,기타가족,손주,66
71,기타가족,온가족,65
72,부모님,엄마아빠,60
73,부모님,아버님,59
73,학생,고3,59
75,회사동료,직장동료,53
75,기타가족,사촌,53
75,학생,초딩,53
78,기타가족,장모,50
79,기타가족,시댁,49
80,부모님,모녀,47
81,기타가족,누나,46
82,기타가족,남매,45
83,기타가족,손자,43
84,기타가족,형님,42
85,자녀,딸아이,41
85,기타가족,고모,41
87,친구,칭구,40
88,기타가족,여동생,39
89,기타가족,이모님,38
90,싱글,나혼자,37
90,친구,동창,37
90,부모님,아비,37
93,자녀,미성년자,36
94,부모님,엄빠,32
95,연인,여친,31
95,자녀,우리아이,31
