year,month,업종중분류명,지역명,비율
2025,5,음식,부산광역시 북구,42.8
2025,5,문화관광,부산광역시 북구,15.0
2025,5,쇼핑,부산광역시 북구,13.0
2025,5,기타관광,부산광역시 북구,12.2
2025,5,숙박,부산광역시 북구,7.2
2025,5,레저스포츠,부산광역시 북구,4.6
2025,5,자연관광,부산광역시 북구,2.5
2025,5,역사관광,부산광역시 북구,2.0
2025,5,체험관광,부산광역시 북구,0.7
