year,month,성/연령,지역명,비율
2025,2,50대 남성,경기도 안성시,12.5
2025,2,30대 남성,경기도 안성시,10.8
2025,2,40대 남성,경기도 안성시,10.3
2025,2,60대 남성,경기도 안성시,10.3
2025,2,50대 여성,경기도 안성시,8.9
2025,2,20대 남성,경기도 안성시,8.3
2025,2,60대 여성,경기도 안성시,7.2
2025,2,30대 여성,경기도 안성시,6.4
2025,2,40대 여성,경기도 안성시,6.2
2025,2,20대 여성,경기도 안성시,5.6
2025,2,70대 이상 남성,경기도 안성시,3.7
2025,2,70대 이상 여성,경기도 안성시,3.4
2025,2,10대 남성,경기도 안성시,2.7
2025,2,10대 여성,경기도 안성시,2.5
2025,2,10대 미만 여성,경기도 안성시,0.6
2025,2,10대 미만 남성,경기도 안성시,0.5
