year,month,지표 코드,지표명,지표 순위값,지역명
2024,8,1,방문자유입,55,연수구
2024,8,2,숙박방문자 비율,68,연수구
2024,8,3,체류시간,82,연수구
2024,8,4,목적지 검색량,16,연수구
2024,8,5,관광소비,40,연수구
2024,8,1,방문자유입,47,시흥시
2024,8,2,숙박방문자 비율,55,시흥시
2024,8,3,체류시간,111,시흥시
2024,8,4,목적지 검색량,30,시흥시
2024,8,5,관광소비,23,시흥시
2024,8,1,방문자유입,54,파주시
2024,8,2,숙박방문자 비율,51,파주시
2024,8,3,체류시간,80,파주시
2024,8,4,목적지 검색량,8,파주시
2024,8,5,관광소비,25,파주시
2024,8,1,방문자유입,57,김포시
2024,8,2,숙박방문자 비율,72,김포시
2024,8,3,체류시간,71,김포시
2024,8,4,목적지 검색량,19,김포시
2024,8,5,관광소비,21,김포시
