year,month,업종중분류명,지역명,비율
2025,9,음식,경기도 안산시 상록구,48.7
2025,9,문화관광,경기도 안산시 상록구,15.0
2025,9,쇼핑,경기도 안산시 상록구,10.1
2025,9,레저스포츠,경기도 안산시 상록구,9.0
2025,9,기타관광,경기도 안산시 상록구,7.5
2025,9,숙박,경기도 안산시 상록구,5.8
2025,9,자연관광,경기도 안산시 상록구,1.9
2025,9,역사관광,경기도 안산시 상록구,1.1
2025,9,체험관광,경기도 안산시 상록구,0.9
