year,month,성/연령,지역명,비율
2024,7,50대 남성,경기도 안성시,12.9
2024,7,40대 남성,경기도 안성시,10.5
2024,7,30대 남성,경기도 안성시,10.5
2024,7,60대 남성,경기도 안성시,10.5
2024,7,50대 여성,경기도 안성시,8.8
2024,7,20대 남성,경기도 안성시,8.4
2024,7,60대 여성,경기도 안성시,7.0
2024,7,40대 여성,경기도 안성시,6.4
2024,7,30대 여성,경기도 안성시,6.3
2024,7,20대 여성,경기도 안성시,5.7
2024,7,70대 이상 남성,경기도 안성시,3.6
2024,7,70대 이상 여성,경기도 안성시,3.2
2024,7,10대 남성,경기도 안성시,2.7
2024,7,10대 여성,경기도 안성시,2.5
2024,7,10대 미만 여성,경기도 안성시,0.6
2024,7,10대 미만 남성,경기도 안성시,0.5
