year,month,지표 코드,지표명,지표 순위값,지역명
2025,6,1,방문자유입,56,평택시
2025,6,2,숙박방문자 비율,27,평택시
2025,6,3,체류시간,9,평택시
2025,6,4,목적지 검색량,26,평택시
2025,6,5,관광소비,29,평택시
2025,6,1,방문자유입,59,파주시
2025,6,2,숙박방문자 비율,45,파주시
2025,6,3,체류시간,63,파주시
2025,6,4,목적지 검색량,5,파주시
2025,6,5,관광소비,23,파주시
2025,6,1,방문자유입,57,김포시
2025,6,2,숙박방문자 비율,60,김포시
2025,6,3,체류시간,62,김포시
2025,6,4,목적지 검색량,16,김포시
2025,6,5,관광소비,21,김포시
2025,6,1,방문자유입,74,김해시
2025,6,2,숙박방문자 비율,61,김해시
2025,6,3,체류시간,41,김해시
2025,6,4,목적지 검색량,39,김해시
2025,6,5,관광소비,50,김해시
