year,month,지표 코드,지표명,지표 순위값,지역명
2025,1,1,방문자유입,62,평택시
2025,1,2,숙박방문자 비율,29,평택시
2025,1,3,체류시간,15,평택시
2025,1,4,목적지 검색량,25,평택시
2025,1,5,관광소비,35,평택시
2025,1,1,방문자유입,57,파주시
2025,1,2,숙박방문자 비율,41,파주시
2025,1,3,체류시간,72,파주시
2025,1,4,목적지 검색량,6,파주시
2025,1,5,관광소비,27,파주시
2025,1,1,방문자유입,60,김포시
2025,1,2,숙박방문자 비율,60,김포시
2025,1,3,체류시간,93,김포시
2025,1,4,목적지 검색량,20,김포시
2025,1,5,관광소비,20,김포시
2025,1,1,방문자유입,66,김해시
2025,1,2,숙박방문자 비율,48,김해시
2025,1,3,체류시간,66,김해시
2025,1,4,목적지 검색량,32,김해시
2025,1,5,관광소비,48,김해시
