year,month,업종중분류명,지역명,비율
2025,1,음식,충청남도 천안시 동남구,50.5
2025,1,쇼핑,충청남도 천안시 동남구,12.7
2025,1,문화관광,충청남도 천안시 동남구,11.8
2025,1,기타관광,충청남도 천안시 동남구,9.9
2025,1,숙박,충청남도 천안시 동남구,8.8
2025,1,레저스포츠,충청남도 천안시 동남구,3.0
2025,1,역사관광,충청남도 천안시 동남구,2.3
2025,1,자연관광,충청남도 천안시 동남구,0.8
2025,1,체험관광,충청남도 천안시 동남구,0.2
