year,month,업종중분류명,지역명,비율
2024,6,음식,충청남도 천안시 동남구,51.9
2024,6,문화관광,충청남도 천안시 동남구,12.6
2024,6,쇼핑,충청남도 천안시 동남구,9.3
2024,6,숙박,충청남도 천안시 동남구,7.8
2024,6,기타관광,충청남도 천안시 동남구,7.7
2024,6,레저스포츠,충청남도 천안시 동남구,6.5
2024,6,역사관광,충청남도 천안시 동남구,2.0
2024,6,자연관광,충청남도 천안시 동남구,1.4
2024,6,체험관광,충청남도 천안시 동남구,0.8
