year,month,지표 코드,지표명,지표 순위값,지역명
2024,9,1,방문자유입,67,평택시
2024,9,2,숙박방문자 비율,32,평택시
2024,9,3,체류시간,20,평택시
2024,9,4,목적지 검색량,15,평택시
2024,9,5,관광소비,33,평택시
2024,9,1,방문자유입,44,시흥시
2024,9,2,숙박방문자 비율,49,시흥시
2024,9,3,체류시간,116,시흥시
2024,9,4,목적지 검색량,22,시흥시
2024,9,5,관광소비,25,시흥시
2024,9,1,방문자유입,53,파주시
2024,9,2,숙박방문자 비율,45,파주시
2024,9,3,체류시간,119,파주시
2024,9,4,목적지 검색량,5,파주시
2024,9,5,관광소비,22,파주시
2024,9,1,방문자유입,58,김포시
2024,9,2,숙박방문자 비율,62,김포시
2024,9,3,체류시간,115,김포시
2024,9,4,목적지 검색량,10,김포시
2024,9,5,관광소비,21,김포시
