year,month,지표 코드,지표명,지표 순위값,지역명
2025,7,1,방문자유입,65,연수구
2025,7,2,숙박방문자 비율,74,연수구
2025,7,3,체류시간,85,연수구
2025,7,4,목적지 검색량,15,연수구
2025,7,5,관광소비,42,연수구
2025,7,1,방문자유입,56,평택시
2025,7,2,숙박방문자 비율,32,평택시
2025,7,3,체류시간,17,평택시
2025,7,4,목적지 검색량,25,평택시
2025,7,5,관광소비,25,평택시
2025,7,1,방문자유입,60,파주시
2025,7,2,숙박방문자 비율,42,파주시
2025,7,3,체류시간,46,파주시
2025,7,4,목적지 검색량,8,파주시
2025,7,5,관광소비,26,파주시
2025,7,1,방문자유입,59,김포시
2025,7,2,숙박방문자 비율,66,김포시
2025,7,3,체류시간,65,김포시
2025,7,4,목적지 검색량,22,김포시
2025,7,5,관광소비,22,김포시
