year,month,성/연령,지역명,비율
2025,5,50대 남성,경기도 광명시,10.0
2025,5,30대 남성,경기도 광명시,9.8
2025,5,40대 남성,경기도 광명시,9.5
2025,5,50대 여성,경기도 광명시,9.3
2025,5,60대 남성,경기도 광명시,8.6
2025,5,30대 여성,경기도 광명시,8.5
2025,5,60대 여성,경기도 광명시,8.3
2025,5,40대 여성,경기도 광명시,7.9
2025,5,20대 남성,경기도 광명시,6.2
2025,5,20대 여성,경기도 광명시,6.0
2025,5,70대 이상 여성,경기도 광명시,4.1
2025,5,70대 이상 남성,경기도 광명시,3.9
2025,5,10대 남성,경기도 광명시,3.5
2025,5,10대 여성,경기도 광명시,3.2
2025,5,10대 미만 여성,경기도 광명시,0.6
2025,5,10대 미만 남성,경기도 광명시,0.5
