year,month,성/연령,지역명,비율
2025,3,50대 남성,경기도 파주시,10.3
2025,3,30대 남성,경기도 파주시,9.6
2025,3,40대 남성,경기도 파주시,9.4
2025,3,20대 남성,경기도 파주시,9.2
2025,3,50대 여성,경기도 파주시,9.1
2025,3,60대 남성,경기도 파주시,8.5
2025,3,30대 여성,경기도 파주시,7.6
2025,3,40대 여성,경기도 파주시,7.6
2025,3,60대 여성,경기도 파주시,7.1
2025,3,20대 여성,경기도 파주시,5.3
2025,3,10대 남성,경기도 파주시,3.7
2025,3,70대 이상 여성,경기도 파주시,3.7
2025,3,10대 여성,경기도 파주시,3.7
2025,3,70대 이상 남성,경기도 파주시,3.6
2025,3,10대 미만 여성,경기도 파주시,0.9
2025,3,10대 미만 남성,경기도 파주시,0.8
