year,month,업종중분류명,지역명,비율
2025,7,음식,경기도 파주시,53.5
2025,7,쇼핑,경기도 파주시,12.5
2025,7,문화관광,경기도 파주시,10.2
2025,7,레저스포츠,경기도 파주시,8.9
2025,7,기타관광,경기도 파주시,8.8
2025,7,숙박,경기도 파주시,3.9
2025,7,역사관광,경기도 파주시,1.4
2025,7,자연관광,경기도 파주시,0.6
2025,7,체험관광,경기도 파주시,0.3
