year,month,성/연령,지역명,비율
2024,3,50대 남성,경기도 시흥시,11.5
2024,3,30대 남성,경기도 시흥시,11.4
2024,3,40대 남성,경기도 시흥시,11.0
2024,3,50대 여성,경기도 시흥시,9.1
2024,3,60대 남성,경기도 시흥시,8.9
2024,3,20대 남성,경기도 시흥시,8.2
2024,3,30대 여성,경기도 시흥시,8.0
2024,3,40대 여성,경기도 시흥시,7.1
2024,3,60대 여성,경기도 시흥시,6.1
2024,3,20대 여성,경기도 시흥시,5.8
2024,3,10대 남성,경기도 시흥시,3.3
2024,3,10대 여성,경기도 시흥시,3.0
2024,3,70대 이상 남성,경기도 시흥시,2.5
2024,3,70대 이상 여성,경기도 시흥시,2.3
2024,3,10대 미만 여성,경기도 시흥시,0.8
2024,3,10대 미만 남성,경기도 시흥시,0.8
