year,month,성/연령,지역명,비율
2024,11,50대 남성,충청남도 당진시,13.6
2024,11,40대 남성,충청남도 당진시,11.1
2024,11,60대 남성,충청남도 당진시,10.8
2024,11,30대 남성,충청남도 당진시,10.2
2024,11,50대 여성,충청남도 당진시,8.9
2024,11,60대 여성,충청남도 당진시,7.4
2024,11,20대 남성,충청남도 당진시,6.6
2024,11,40대 여성,충청남도 당진시,6.4
2024,11,30대 여성,충청남도 당진시,5.8
2024,11,70대 이상 남성,충청남도 당진시,4.1
2024,11,20대 여성,충청남도 당진시,4.0
2024,11,70대 이상 여성,충청남도 당진시,3.7
2024,11,10대 남성,충청남도 당진시,3.2
2024,11,10대 여성,충청남도 당진시,3.0
2024,11,10대 미만 여성,충청남도 당진시,0.8
2024,11,10대 미만 남성,충청남도 당진시,0.6
