year,month,성/연령,지역명,비율
2024,5,50대 남성,경기도 파주시,11.0
2024,5,40대 남성,경기도 파주시,9.7
2024,5,20대 남성,경기도 파주시,9.5
2024,5,30대 남성,경기도 파주시,9.3
2024,5,50대 여성,경기도 파주시,9.2
2024,5,60대 남성,경기도 파주시,8.6
2024,5,40대 여성,경기도 파주시,7.6
2024,5,30대 여성,경기도 파주시,7.2
2024,5,60대 여성,경기도 파주시,7.0
2024,5,20대 여성,경기도 파주시,5.5
2024,5,70대 이상 여성,경기도 파주시,3.7
2024,5,70대 이상 남성,경기도 파주시,3.6
2024,5,10대 남성,경기도 파주시,3.5
2024,5,10대 여성,경기도 파주시,3.1
2024,5,10대 미만 여성,경기도 파주시,0.8
2024,5,10대 미만 남성,경기도 파주시,0.7
