year,month,지표 코드,지표명,지표 순위값,지역명
2024,4,1,방문자유입,66,평택시
2024,4,2,숙박방문자 비율,28,평택시
2024,4,3,체류시간,6,평택시
2024,4,4,목적지 검색량,22,평택시
2024,4,5,관광소비,28,평택시
2024,4,1,방문자유입,49,시흥시
2024,4,2,숙박방문자 비율,52,시흥시
2024,4,3,체류시간,107,시흥시
2024,4,4,목적지 검색량,23,시흥시
2024,4,5,관광소비,24,시흥시
2024,4,1,방문자유입,55,파주시
2024,4,2,숙박방문자 비율,44,파주시
2024,4,3,체류시간,92,파주시
2024,4,4,목적지 검색량,6,파주시
2024,4,5,관광소비,23,파주시
2024,4,1,방문자유입,58,김포시
2024,4,2,숙박방문자 비율,64,김포시
2024,4,3,체류시간,72,김포시
2024,4,4,목적지 검색량,19,김포시
2024,4,5,관광소비,22,김포시
