year,month,업종중분류명,지역명,비율
2025,5,음식,경기도 파주시,47.8
2025,5,쇼핑,경기도 파주시,14.7
2025,5,문화관광,경기도 파주시,12.0
2025,5,기타관광,경기도 파주시,10.2
2025,5,레저스포츠,경기도 파주시,8.5
2025,5,숙박,경기도 파주시,4.1
2025,5,역사관광,경기도 파주시,1.8
2025,5,자연관광,경기도 파주시,0.6
2025,5,체험관광,경기도 파주시,0.3
