year,month,업종중분류명,지역명,비율
2025,4,음식,경상남도 김해시,48.1
2025,4,쇼핑,경상남도 김해시,18.2
2025,4,문화관광,경상남도 김해시,12.2
2025,4,레저스포츠,경상남도 김해시,8.1
2025,4,숙박,경상남도 김해시,6.1
2025,4,기타관광,경상남도 김해시,3.8
2025,4,역사관광,경상남도 김해시,2.3
2025,4,자연관광,경상남도 김해시,0.8
2025,4,체험관광,경상남도 김해시,0.4
