year,month,지표 코드,지표명,지표 순위값,지역명
2025,5,1,방문자유입,56,평택시
2025,5,2,숙박방문자 비율,30,평택시
2025,5,3,체류시간,10,평택시
2025,5,4,목적지 검색량,27,평택시
2025,5,5,관광소비,31,평택시
2025,5,1,방문자유입,50,시흥시
2025,5,2,숙박방문자 비율,55,시흥시
2025,5,3,체류시간,93,시흥시
2025,5,4,목적지 검색량,21,시흥시
2025,5,5,관광소비,28,시흥시
2025,5,1,방문자유입,57,파주시
2025,5,2,숙박방문자 비율,44,파주시
2025,5,3,체류시간,76,파주시
2025,5,4,목적지 검색량,5,파주시
2025,5,5,관광소비,22,파주시
2025,5,1,방문자유입,59,김포시
2025,5,2,숙박방문자 비율,63,김포시
2025,5,3,체류시간,54,김포시
2025,5,4,목적지 검색량,17,김포시
2025,5,5,관광소비,21,김포시
