year,month,지표 코드,지표명,지표 순위값,지역명
2024,5,1,방문자유입,66,연수구
2024,5,2,숙박방문자 비율,86,연수구
2024,5,3,체류시간,77,연수구
2024,5,4,목적지 검색량,12,연수구
2024,5,5,관광소비,38,연수구
2024,5,1,방문자유입,64,평택시
2024,5,2,숙박방문자 비율,28,평택시
2024,5,3,체류시간,5,평택시
2024,5,4,목적지 검색량,28,평택시
2024,5,5,관광소비,24,평택시
2024,5,1,방문자유입,53,파주시
2024,5,2,숙박방문자 비율,37,파주시
2024,5,3,체류시간,68,파주시
2024,5,4,목적지 검색량,6,파주시
2024,5,5,관광소비,23,파주시
2024,5,1,방문자유입,58,김포시
2024,5,2,숙박방문자 비율,61,김포시
2024,5,3,체류시간,64,김포시
2024,5,4,목적지 검색량,18,김포시
2024,5,5,관광소비,21,김포시
