year,month,업종중분류명,지역명,비율
2025,8,음식,부산광역시 북구,47.5
2025,8,쇼핑,부산광역시 북구,12.5
2025,8,기타관광,부산광역시 북구,12.4
2025,8,문화관광,부산광역시 북구,8.6
2025,8,숙박,부산광역시 북구,7.5
2025,8,레저스포츠,부산광역시 북구,6.6
2025,8,자연관광,부산광역시 북구,2.4
2025,8,체험관광,부산광역시 북구,1.4
2025,8,역사관광,부산광역시 북구,1.1
