year,month,업종중분류명,지역명,비율
2025,4,음식,경기도 고양시 덕양구,49.9
2025,4,쇼핑,경기도 고양시 덕양구,22.5
2025,4,레저스포츠,경기도 고양시 덕양구,9.0
2025,4,문화관광,경기도 고양시 덕양구,7.1
2025,4,기타관광,경기도 고양시 덕양구,5.0
2025,4,역사관광,경기도 고양시 덕양구,4.2
2025,4,숙박,경기도 고양시 덕양구,1.6
2025,4,체험관광,경기도 고양시 덕양구,0.7
2025,4,자연관광,경기도 고양시 덕양구,0.1
